pid1,pid2,uid1,uid2,label,path1,path2
71272,48451,554,554,1,data\dev\71272,data\dev\48451
70350,61031,622,341,0,data\dev\70350,data\dev\61031
768,42077,754,129,0,data\dev\768,data\dev\42077
41979,27068,740,740,1,data\dev\41979,data\dev\27068
92738,54785,685,723,0,data\dev\92738,data\dev\54785
9274,11808,693,362,0,data\dev\9274,data\dev\11808
24235,60250,869,869,1,data\dev\24235,data\dev\60250
46692,15260,420,86,0,data\dev\46692,data\dev\15260
67432,91357,967,967,1,data\dev\67432,data\dev\91357
33758,41313,171,171,1,data\dev\33758,data\dev\41313
5274,38613,589,376,0,data\dev\5274,data\dev\38613
53164,30470,164,164,1,data\dev\53164,data\dev\30470
48615,34190,946,946,1,data\dev\48615,data\dev\34190
44524,94131,353,353,1,data\dev\44524,data\dev\94131
79842,67518,269,413,0,data\dev\79842,data\dev\67518
77345,77852,609,609,1,data\dev\77345,data\dev\77852
52682,2766,853,188,0,data\dev\52682,data\dev\2766
72369,9062,974,974,1,data\dev\72369,data\dev\9062
97600,71581,216,590,0,data\dev\97600,data\dev\71581
21354,88461,241,241,1,data\dev\21354,data\dev\88461
36566,29996,861,191,0,data\dev\36566,data\dev\29996
18334,42565,257,760,0,data\dev\18334,data\dev\42565
41460,93087,336,336,1,data\dev\41460,data\dev\93087
62416,9087,96,820,0,data\dev\62416,data\dev\9087
66675,4950,274,274,1,data\dev\66675,data\dev\4950
75652,38471,115,115,1,data\dev\75652,data\dev\38471
65221,45965,632,996,0,data\dev\65221,data\dev\45965
17296,90437,824,243,0,data\dev\17296,data\dev\90437
66840,26898,822,91,0,data\dev\66840,data\dev\26898
37847,73539,404,69,0,data\dev\37847,data\dev\73539
10128,64113,92,844,0,data\dev\10128,data\dev\64113
9111,76119,672,913,0,data\dev\9111,data\dev\76119
18430,37940,442,442,1,data\dev\18430,data\dev\37940
42450,79888,138,138,1,data\dev\42450,data\dev\79888
77719,67587,155,494,0,data\dev\77719,data\dev\67587
78268,77666,743,743,1,data\dev\78268,data\dev\77666
77433,52911,420,420,1,data\dev\77433,data\dev\52911
99010,63687,398,116,0,data\dev\99010,data\dev\63687
24071,82891,117,529,0,data\dev\24071,data\dev\82891
9271,19463,469,617,0,data\dev\9271,data\dev\19463
77862,60871,847,847,1,data\dev\77862,data\dev\60871
67292,83314,55,55,1,data\dev\67292,data\dev\83314
99108,95368,739,955,0,data\dev\99108,data\dev\95368
21637,37559,666,666,1,data\dev\21637,data\dev\37559
67887,19083,443,443,1,data\dev\67887,data\dev\19083
44,14392,551,551,1,data\dev\44,data\dev\14392
19423,69351,848,895,0,data\dev\19423,data\dev\69351
64570,23751,714,714,1,data\dev\64570,data\dev\23751
33797,1613,275,275,1,data\dev\33797,data\dev\1613
6598,88943,401,347,0,data\dev\6598,data\dev\88943
38568,58006,203,203,1,data\dev\38568,data\dev\58006
6252,39918,865,865,1,data\dev\6252,data\dev\39918
14429,55562,874,845,0,data\dev\14429,data\dev\55562
39988,44382,718,718,1,data\dev\39988,data\dev\44382
1514,49722,625,625,1,data\dev\1514,data\dev\49722
31574,29585,346,346,1,data\dev\31574,data\dev\29585
41645,65025,489,468,0,data\dev\41645,data\dev\65025
5192,77622,531,531,1,data\dev\5192,data\dev\77622
12408,94998,604,604,1,data\dev\12408,data\dev\94998
23609,19436,991,991,1,data\dev\23609,data\dev\19436
84801,80410,192,35,0,data\dev\84801,data\dev\80410
20129,6870,271,273,0,data\dev\20129,data\dev\6870
68488,30749,83,106,0,data\dev\68488,data\dev\30749
96292,21933,666,830,0,data\dev\96292,data\dev\21933
16374,10519,613,198,0,data\dev\16374,data\dev\10519
28995,18758,550,7,0,data\dev\28995,data\dev\18758
87413,75036,998,998,1,data\dev\87413,data\dev\75036
6642,56246,374,37,0,data\dev\6642,data\dev\56246
68542,8982,795,795,1,data\dev\68542,data\dev\8982
23581,21798,32,32,1,data\dev\23581,data\dev\21798
83939,71022,253,724,0,data\dev\83939,data\dev\71022
74222,28437,422,514,0,data\dev\74222,data\dev\28437
99264,34238,981,339,0,data\dev\99264,data\dev\34238
86127,4327,238,97,0,data\dev\86127,data\dev\4327
56269,80157,175,175,1,data\dev\56269,data\dev\80157
72110,43096,421,951,0,data\dev\72110,data\dev\43096
54480,38784,394,414,0,data\dev\54480,data\dev\38784
68497,23826,66,66,1,data\dev\68497,data\dev\23826
42651,84770,619,949,0,data\dev\42651,data\dev\84770
90449,22880,657,657,1,data\dev\90449,data\dev\22880
41473,67571,464,699,0,data\dev\41473,data\dev\67571
19652,81999,981,819,0,data\dev\19652,data\dev\81999
27562,50379,349,494,0,data\dev\27562,data\dev\50379
43808,2975,396,396,1,data\dev\43808,data\dev\2975
25137,13675,379,940,0,data\dev\25137,data\dev\13675
24299,90531,480,494,0,data\dev\24299,data\dev\90531
13763,44235,52,93,0,data\dev\13763,data\dev\44235
85796,93410,122,974,0,data\dev\85796,data\dev\93410
85542,23392,73,781,0,data\dev\85542,data\dev\23392
31014,28443,423,672,0,data\dev\31014,data\dev\28443
4583,71853,922,922,1,data\dev\4583,data\dev\71853
51840,58162,111,533,0,data\dev\51840,data\dev\58162
20565,41166,183,183,1,data\dev\20565,data\dev\41166
59250,11793,246,52,0,data\dev\59250,data\dev\11793
13402,12911,158,158,1,data\dev\13402,data\dev\12911
31592,40041,862,862,1,data\dev\31592,data\dev\40041
43081,88288,816,816,1,data\dev\43081,data\dev\88288
8508,11626,277,479,0,data\dev\8508,data\dev\11626
17508,36956,599,497,0,data\dev\17508,data\dev\36956
93240,46454,747,953,0,data\dev\93240,data\dev\46454
43409,49484,602,134,0,data\dev\43409,data\dev\49484
29808,38438,119,119,1,data\dev\29808,data\dev\38438
21167,47495,5,5,1,data\dev\21167,data\dev\47495
39105,95188,222,222,1,data\dev\39105,data\dev\95188
44217,70735,211,211,1,data\dev\44217,data\dev\70735
35738,53999,190,778,0,data\dev\35738,data\dev\53999
7341,10588,407,407,1,data\dev\7341,data\dev\10588
39307,42300,436,436,1,data\dev\39307,data\dev\42300
9024,40913,184,184,1,data\dev\9024,data\dev\40913
84884,94324,306,306,1,data\dev\84884,data\dev\94324
17039,7111,776,839,0,data\dev\17039,data\dev\7111
41834,76590,775,775,1,data\dev\41834,data\dev\76590
96486,67291,512,512,1,data\dev\96486,data\dev\67291
4065,13657,400,79,0,data\dev\4065,data\dev\13657
44834,78714,363,363,1,data\dev\44834,data\dev\78714
93905,40137,712,788,0,data\dev\93905,data\dev\40137
90493,83984,257,257,1,data\dev\90493,data\dev\83984
79097,33090,966,966,1,data\dev\79097,data\dev\33090
45598,13735,443,69,0,data\dev\45598,data\dev\13735
96524,40008,789,789,1,data\dev\96524,data\dev\40008
86367,37606,281,977,0,data\dev\86367,data\dev\37606
46396,53642,901,763,0,data\dev\46396,data\dev\53642
89437,37826,704,833,0,data\dev\89437,data\dev\37826
13735,58301,69,69,1,data\dev\13735,data\dev\58301
80749,15885,923,923,1,data\dev\80749,data\dev\15885
50307,87348,902,54,0,data\dev\50307,data\dev\87348
87154,48123,485,542,0,data\dev\87154,data\dev\48123
665,87082,834,834,1,data\dev\665,data\dev\87082
89715,60588,521,521,1,data\dev\89715,data\dev\60588
18327,32502,806,806,1,data\dev\18327,data\dev\32502
41565,49977,497,497,1,data\dev\41565,data\dev\49977
5964,65771,155,506,0,data\dev\5964,data\dev\65771
49058,85363,59,59,1,data\dev\49058,data\dev\85363
63351,4200,423,206,0,data\dev\63351,data\dev\4200
60433,65259,851,279,0,data\dev\60433,data\dev\65259
11472,7008,807,999,0,data\dev\11472,data\dev\7008
80063,78978,782,782,1,data\dev\80063,data\dev\78978
95841,42523,934,262,0,data\dev\95841,data\dev\42523
23982,28375,485,485,1,data\dev\23982,data\dev\28375
17806,96121,967,942,0,data\dev\17806,data\dev\96121
74913,45108,379,525,0,data\dev\74913,data\dev\45108
76016,90521,203,203,1,data\dev\76016,data\dev\90521
48688,25577,940,940,1,data\dev\48688,data\dev\25577
89189,38181,166,573,0,data\dev\89189,data\dev\38181
98954,18770,918,918,1,data\dev\98954,data\dev\18770
60578,69768,909,909,1,data\dev\60578,data\dev\69768
64926,43709,426,604,0,data\dev\64926,data\dev\43709
18361,58582,206,13,0,data\dev\18361,data\dev\58582
29782,57798,999,760,0,data\dev\29782,data\dev\57798
93044,41373,822,697,0,data\dev\93044,data\dev\41373
29238,49501,191,892,0,data\dev\29238,data\dev\49501
82182,34924,954,954,1,data\dev\82182,data\dev\34924
90838,6077,603,603,1,data\dev\90838,data\dev\6077
16416,31226,748,990,0,data\dev\16416,data\dev\31226
89573,12283,924,924,1,data\dev\89573,data\dev\12283
15148,36065,265,494,0,data\dev\15148,data\dev\36065
63793,35276,0,274,0,data\dev\63793,data\dev\35276
9872,12753,723,723,1,data\dev\9872,data\dev\12753
92041,28800,160,160,1,data\dev\92041,data\dev\28800
24345,12502,326,326,1,data\dev\24345,data\dev\12502
7505,50991,755,153,0,data\dev\7505,data\dev\50991
8028,80768,384,384,1,data\dev\8028,data\dev\80768
96586,80721,959,959,1,data\dev\96586,data\dev\80721
18282,83110,148,148,1,data\dev\18282,data\dev\83110
1741,13129,282,841,0,data\dev\1741,data\dev\13129
68027,72672,712,712,1,data\dev\68027,data\dev\72672
90468,58556,578,174,0,data\dev\90468,data\dev\58556
73294,56324,238,238,1,data\dev\73294,data\dev\56324
31108,27660,840,771,0,data\dev\31108,data\dev\27660
56234,22418,802,813,0,data\dev\56234,data\dev\22418
33963,40619,159,697,0,data\dev\33963,data\dev\40619
67458,97107,648,648,1,data\dev\67458,data\dev\97107
58244,66044,2,2,1,data\dev\58244,data\dev\66044
964,98745,449,449,1,data\dev\964,data\dev\98745
39793,4207,319,319,1,data\dev\39793,data\dev\4207
10834,71151,356,253,0,data\dev\10834,data\dev\71151
38659,49347,917,52,0,data\dev\38659,data\dev\49347
36116,26320,880,627,0,data\dev\36116,data\dev\26320
44088,10845,163,163,1,data\dev\44088,data\dev\10845
38563,49454,545,545,1,data\dev\38563,data\dev\49454
58790,52876,900,465,0,data\dev\58790,data\dev\52876
16266,64858,311,408,0,data\dev\16266,data\dev\64858
17329,98329,369,249,0,data\dev\17329,data\dev\98329
48036,64224,502,135,0,data\dev\48036,data\dev\64224
97955,88592,991,991,1,data\dev\97955,data\dev\88592
8005,72263,328,517,0,data\dev\8005,data\dev\72263
73023,98570,276,867,0,data\dev\73023,data\dev\98570
75496,93913,206,206,1,data\dev\75496,data\dev\93913
60321,2345,916,269,0,data\dev\60321,data\dev\2345
21153,54187,41,41,1,data\dev\21153,data\dev\54187
29666,52882,689,689,1,data\dev\29666,data\dev\52882
16716,94028,638,638,1,data\dev\16716,data\dev\94028
95936,77019,495,819,0,data\dev\95936,data\dev\77019
48827,26773,213,985,0,data\dev\48827,data\dev\26773
83715,8577,563,318,0,data\dev\83715,data\dev\8577
68962,79563,709,709,1,data\dev\68962,data\dev\79563
99116,6451,684,684,1,data\dev\99116,data\dev\6451
36007,90253,154,663,0,data\dev\36007,data\dev\90253
24018,43597,670,670,1,data\dev\24018,data\dev\43597
76162,88834,45,48,0,data\dev\76162,data\dev\88834
17849,2803,919,692,0,data\dev\17849,data\dev\2803
60588,89715,521,521,1,data\dev\60588,data\dev\89715
2843,16694,975,975,1,data\dev\2843,data\dev\16694
14375,28945,628,628,1,data\dev\14375,data\dev\28945
25764,74306,149,149,1,data\dev\25764,data\dev\74306
1236,12903,666,409,0,data\dev\1236,data\dev\12903
59278,33646,996,996,1,data\dev\59278,data\dev\33646
22942,227,685,685,1,data\dev\22942,data\dev\227
3535,20056,73,267,0,data\dev\3535,data\dev\20056
97140,70906,742,742,1,data\dev\97140,data\dev\70906
3573,31220,245,245,1,data\dev\3573,data\dev\31220
85929,40494,998,190,0,data\dev\85929,data\dev\40494
86198,41899,401,630,0,data\dev\86198,data\dev\41899
6981,32598,561,561,1,data\dev\6981,data\dev\32598
83591,16502,887,836,0,data\dev\83591,data\dev\16502
7693,52476,413,128,0,data\dev\7693,data\dev\52476
41701,54889,430,430,1,data\dev\41701,data\dev\54889
25948,40706,759,806,0,data\dev\25948,data\dev\40706
88323,65715,462,462,1,data\dev\88323,data\dev\65715
96915,71981,92,92,1,data\dev\96915,data\dev\71981
69668,59575,837,837,1,data\dev\69668,data\dev\59575
85188,52371,70,503,0,data\dev\85188,data\dev\52371
82064,49038,821,821,1,data\dev\82064,data\dev\49038
87134,48498,68,68,1,data\dev\87134,data\dev\48498
93915,16411,587,926,0,data\dev\93915,data\dev\16411
69504,2300,965,277,0,data\dev\69504,data\dev\2300
63145,69362,78,78,1,data\dev\63145,data\dev\69362
22630,15211,282,985,0,data\dev\22630,data\dev\15211
75215,50095,148,541,0,data\dev\75215,data\dev\50095
85633,21437,425,730,0,data\dev\85633,data\dev\21437
34494,46420,118,118,1,data\dev\34494,data\dev\46420
83071,7094,943,978,0,data\dev\83071,data\dev\7094
56895,33687,996,26,0,data\dev\56895,data\dev\33687
40149,41260,865,865,1,data\dev\40149,data\dev\41260
26391,63576,230,559,0,data\dev\26391,data\dev\63576
83341,85967,663,663,1,data\dev\83341,data\dev\85967
89473,20174,868,555,0,data\dev\89473,data\dev\20174
92642,94707,617,624,0,data\dev\92642,data\dev\94707
92836,62613,579,579,1,data\dev\92836,data\dev\62613
97385,47140,940,940,1,data\dev\97385,data\dev\47140
78048,37757,70,70,1,data\dev\78048,data\dev\37757
71651,41390,24,120,0,data\dev\71651,data\dev\41390
94767,59939,345,345,1,data\dev\94767,data\dev\59939
68255,5072,501,501,1,data\dev\68255,data\dev\5072
78952,33146,838,321,0,data\dev\78952,data\dev\33146
82331,48414,107,960,0,data\dev\82331,data\dev\48414
8688,34375,982,129,0,data\dev\8688,data\dev\34375
90075,1245,188,469,0,data\dev\90075,data\dev\1245
9349,22333,599,599,1,data\dev\9349,data\dev\22333
79082,85691,666,666,1,data\dev\79082,data\dev\85691
92635,59872,60,363,0,data\dev\92635,data\dev\59872
48319,9899,918,918,1,data\dev\48319,data\dev\9899
29398,20343,568,798,0,data\dev\29398,data\dev\20343
35537,10456,508,136,0,data\dev\35537,data\dev\10456
325,20058,346,664,0,data\dev\325,data\dev\20058
49130,30001,875,875,1,data\dev\49130,data\dev\30001
46523,31810,350,350,1,data\dev\46523,data\dev\31810
50614,87962,564,536,0,data\dev\50614,data\dev\87962
996,33634,326,210,0,data\dev\996,data\dev\33634
91536,92398,394,394,1,data\dev\91536,data\dev\92398
28509,6757,426,426,1,data\dev\28509,data\dev\6757
41208,74538,76,76,1,data\dev\41208,data\dev\74538
69321,80620,2,2,1,data\dev\69321,data\dev\80620
68922,36975,279,272,0,data\dev\68922,data\dev\36975
58690,95204,855,592,0,data\dev\58690,data\dev\95204
2285,29186,212,212,1,data\dev\2285,data\dev\29186
24878,96850,728,728,1,data\dev\24878,data\dev\96850
93217,93087,728,336,0,data\dev\93217,data\dev\93087
61836,72108,294,52,0,data\dev\61836,data\dev\72108
70729,66827,820,820,1,data\dev\70729,data\dev\66827
82622,92791,640,640,1,data\dev\82622,data\dev\92791
19108,85995,488,335,0,data\dev\19108,data\dev\85995
4182,47213,202,756,0,data\dev\4182,data\dev\47213
6652,4720,309,562,0,data\dev\6652,data\dev\4720
87779,577,60,921,0,data\dev\87779,data\dev\577
10360,28883,154,154,1,data\dev\10360,data\dev\28883
78893,48082,768,768,1,data\dev\78893,data\dev\48082
25438,47449,209,24,0,data\dev\25438,data\dev\47449
93246,58140,736,736,1,data\dev\93246,data\dev\58140
2832,67113,429,429,1,data\dev\2832,data\dev\67113
46175,86719,924,924,1,data\dev\46175,data\dev\86719
74933,41744,864,864,1,data\dev\74933,data\dev\41744
46909,19653,244,416,0,data\dev\46909,data\dev\19653
86964,17089,706,706,1,data\dev\86964,data\dev\17089
70332,35356,707,707,1,data\dev\70332,data\dev\35356
65251,53738,739,739,1,data\dev\65251,data\dev\53738
83777,12911,158,158,1,data\dev\83777,data\dev\12911
30629,95450,427,494,0,data\dev\30629,data\dev\95450
44067,9912,960,990,0,data\dev\44067,data\dev\9912
30824,69219,615,615,1,data\dev\30824,data\dev\69219
8833,39793,319,319,1,data\dev\8833,data\dev\39793
45214,93232,932,932,1,data\dev\45214,data\dev\93232
83272,90489,308,151,0,data\dev\83272,data\dev\90489
57045,9629,646,64,0,data\dev\57045,data\dev\9629
38467,36436,246,566,0,data\dev\38467,data\dev\36436
85324,98427,503,935,0,data\dev\85324,data\dev\98427
76876,22589,399,684,0,data\dev\76876,data\dev\22589
59559,7252,508,508,1,data\dev\59559,data\dev\7252
30651,99616,952,560,0,data\dev\30651,data\dev\99616
80157,88904,175,175,1,data\dev\80157,data\dev\88904
34272,46028,915,915,1,data\dev\34272,data\dev\46028
73376,85329,489,489,1,data\dev\73376,data\dev\85329
53594,87973,38,38,1,data\dev\53594,data\dev\87973
85197,50078,760,961,0,data\dev\85197,data\dev\50078
96009,61826,577,577,1,data\dev\96009,data\dev\61826
13654,6118,349,378,0,data\dev\13654,data\dev\6118
89610,26409,60,116,0,data\dev\89610,data\dev\26409
87806,95368,955,955,1,data\dev\87806,data\dev\95368
83766,4573,250,250,1,data\dev\83766,data\dev\4573
30767,19044,22,22,1,data\dev\30767,data\dev\19044
2422,38685,216,216,1,data\dev\2422,data\dev\38685
22854,10271,405,860,0,data\dev\22854,data\dev\10271
16088,93520,945,205,0,data\dev\16088,data\dev\93520
3994,87140,578,578,1,data\dev\3994,data\dev\87140
70891,87766,787,830,0,data\dev\70891,data\dev\87766
10987,60871,593,847,0,data\dev\10987,data\dev\60871
10101,83765,188,548,0,data\dev\10101,data\dev\83765
31533,10129,347,347,1,data\dev\31533,data\dev\10129
61177,75080,516,516,1,data\dev\61177,data\dev\75080
25937,74340,818,818,1,data\dev\25937,data\dev\74340
97952,71617,817,595,0,data\dev\97952,data\dev\71617
62307,27863,692,525,0,data\dev\62307,data\dev\27863
33983,22793,662,692,0,data\dev\33983,data\dev\22793
96586,39989,959,451,0,data\dev\96586,data\dev\39989
65838,86823,162,988,0,data\dev\65838,data\dev\86823
73598,77901,984,984,1,data\dev\73598,data\dev\77901
78035,26188,40,471,0,data\dev\78035,data\dev\26188
7064,4208,138,140,0,data\dev\7064,data\dev\4208
74491,22947,874,251,0,data\dev\74491,data\dev\22947
73796,58167,431,336,0,data\dev\73796,data\dev\58167
95474,41571,310,8,0,data\dev\95474,data\dev\41571
47142,88997,770,770,1,data\dev\47142,data\dev\88997
52752,64296,476,128,0,data\dev\52752,data\dev\64296
52322,16631,151,909,0,data\dev\52322,data\dev\16631
40577,27876,219,219,1,data\dev\40577,data\dev\27876
33946,28800,655,160,0,data\dev\33946,data\dev\28800
8236,27258,825,791,0,data\dev\8236,data\dev\27258
94812,41871,916,916,1,data\dev\94812,data\dev\41871
3177,44228,479,479,1,data\dev\3177,data\dev\44228
88012,87766,878,830,0,data\dev\88012,data\dev\87766
86182,36496,87,87,1,data\dev\86182,data\dev\36496
32365,88053,989,989,1,data\dev\32365,data\dev\88053
99235,4250,774,808,0,data\dev\99235,data\dev\4250
20828,55548,749,749,1,data\dev\20828,data\dev\55548
34590,13521,919,919,1,data\dev\34590,data\dev\13521
54761,80077,327,327,1,data\dev\54761,data\dev\80077
35763,23835,123,123,1,data\dev\35763,data\dev\23835
49003,71177,686,487,0,data\dev\49003,data\dev\71177
72731,66142,946,946,1,data\dev\72731,data\dev\66142
92031,93181,305,444,0,data\dev\92031,data\dev\93181
40063,47547,109,109,1,data\dev\40063,data\dev\47547
40480,50130,414,187,0,data\dev\40480,data\dev\50130
22387,71439,68,46,0,data\dev\22387,data\dev\71439
11406,65211,13,59,0,data\dev\11406,data\dev\65211
51313,95749,152,152,1,data\dev\51313,data\dev\95749
35002,97238,263,263,1,data\dev\35002,data\dev\97238
53949,20766,976,335,0,data\dev\53949,data\dev\20766
45136,46740,704,704,1,data\dev\45136,data\dev\46740
84229,36400,949,949,1,data\dev\84229,data\dev\36400
13335,87336,360,134,0,data\dev\13335,data\dev\87336
47196,64113,994,844,0,data\dev\47196,data\dev\64113
23878,10372,973,676,0,data\dev\23878,data\dev\10372
55629,49458,604,604,1,data\dev\55629,data\dev\49458
91433,12080,262,262,1,data\dev\91433,data\dev\12080
29770,18311,263,263,1,data\dev\29770,data\dev\18311
41110,42461,664,735,0,data\dev\41110,data\dev\42461
66313,34022,200,456,0,data\dev\66313,data\dev\34022
4703,56177,235,235,1,data\dev\4703,data\dev\56177
22722,64858,408,408,1,data\dev\22722,data\dev\64858
49974,83256,386,992,0,data\dev\49974,data\dev\83256
2109,92790,181,181,1,data\dev\2109,data\dev\92790
39823,53450,500,17,0,data\dev\39823,data\dev\53450
6841,36390,470,372,0,data\dev\6841,data\dev\36390
21178,54503,675,422,0,data\dev\21178,data\dev\54503
28709,61039,260,260,1,data\dev\28709,data\dev\61039
16543,39568,186,186,1,data\dev\16543,data\dev\39568
31801,59695,969,969,1,data\dev\31801,data\dev\59695
70375,71662,584,584,1,data\dev\70375,data\dev\71662
